#JCAT	Piece	Name	LDate	GDate	ODate	Period	Perigee	PF	Apogee	AF	Inc	IF	OType	Longitude	DriftRate	TDate	TF	Flags
# Updated 2025 Aug  5 0507:15
S27938	2003-041B	Centaur TC-20	2003 Sep  9	2003 Sep  9 1010	2025 Aug  4 1117:	    1427.730 	   35474.7 	 	   35770.6 	 	 15.06 	 	GEO/ID	 81.90W	 +   2.108E	2003 Sep  9 0429:00	R	-
S27937	2003-041A	USA 171	2003 Sep  9	2003 Sep  9 1018	2022 Sep 19 2237:	    1436.122 	   35616.5 	 	   35957.6 	 	 12.75 	 	GEO/I	 67.97E	 +   0.014W	*	P	-
S27948	2003-043A	EUTELSAT 31A	2003 Sep 27	2003 Sep 30 1025	2025 Aug  4 1241:	    1456.253 	   36161.5 	 	   36198.9 	 	  9.00 	 	GEO/ID	 81.46W	 +   5.003W	2018 Jan 16	P	-
S27951	2003-043E	Insat 3E	2003 Sep 27	2003 Oct  1 0808	2025 Aug  4 0622:	    1428.535 	   35590.7 	 	   35686.2 	 	  8.99 	 	GEO/ID	 30.41E	 +   1.904E	2014 Apr  3	P	-
S27954	2003-044A	Galaxy 13	2003 Oct  1	2003 Oct 10?    	2025 Aug  4 1222:	    1436.086 	   35778.8 	 	   35794.0 	 	  0.60 	 	GEO/S	150.03W	 +   0.004W	*	P	-
S28082	2003-052A	Zhongxing 20	2003 Nov 14	2003 Nov 15?    	2025 Aug  4 1101:	    1452.933 	   36092.1 	 	   36138.9 	 	  9.77 	 	GEO/ID	 73.72W	 +   4.190W	2017 Dec 27?	P	-
S28119	2003-053E	Blok DM-2M No. 12L	2003 Nov 24	2003 Nov 24 1305	2025 Aug  4 1317:	    1439.471 	   34931.5 	 	   36773.7 	 	 13.42 	 	GEO/ID	 42.51E	 +   0.853W	2003 Nov 24 0622:00	R	-
S28089	2003-053A	Yamal-202	2003 Nov 24	2003 Nov 24 1306	2025 Aug  4 1026:	    1436.087 	   35769.7 	 	   35803.1 	 	  5.54 	 	GEO/I	163.46E	 +   0.005W	*	P	-
S28094	2003-053B	Yamal-201	2003 Nov 24	2003 Nov 24 1306	2025 Aug  4 1323:	    1436.483 	   35780.1 	 	   35808.2 	 	  8.88 	 	GEO/I	 62.58E	 +   0.104W	2014 Jun  5	P	-
S28117	2003-057A	UHF F/O F11	2003 Dec 18	2003 Dec 20?    	2025 Aug  4 1326:	    1436.090 	   35773.7 	 	   35799.2 	 	  8.60 	 	GEO/I	 75.52E	 +   0.005W	*	P	-
S28139	2003-060D	Blok DM-2M No. 13L	2003 Dec 28	2003 Dec 29 0534	2025 Aug  4 1004:	    1436.778 	   35721.7 	 	   35878.2 	 	 13.29 	 	GEO/ID	 85.82E	 +   0.178W	2003 Dec 28 2300:00	R	-
S28134	2003-060A	Ekspress AM-22	2003 Dec 28	2003 Dec 29 0535	2025 Aug  4 1143:	    1449.365 	   35999.3 	 	   36092.5 	 	  7.49 	 	GEO/ID	130.63W	 +   3.312W	2019 Mar 17	P	-
S28132	2003-059A	Amos 2	2003 Dec 27	2003 Dec 31 1350	2025 Aug  4 1157:	    1448.719 	   36016.9 	 	   36049.7 	 	  7.74 	 	GEO/ID	122.25E	 +   3.152W	2017 Apr  7	P	-
S27949	2003-043C	SMART-1	2003 Sep 27	2004 Jan 21?    	2004 Jul  9	    4682.623 	   21223.0 	 	  151452.0 	 	  6.85 	 	DSO	-	-	2004 Apr  5 	P	D
S28137	2004-001A	Estrela do Sul 1	2004 Jan 11	2004 Feb  4 1940	2025 Aug  4 0526:	    1456.995 	   36176.3 	 	   36213.0 	 	 10.43 	 	GEO/ID	166.60W	 +   5.185W	2011 Nov 18	P	-
S28154	2004-003A	AMC 10	2004 Feb  5	2004 Feb 11?    	2025 Aug  4 1025:	    1452.707 	   36090.8 	 	   36131.4 	 	  5.88 	 	GEO/ID	160.89E	 +   4.135W	2019 Feb 21	P	-
S28161	2004-004D	IUS-10 SRM-2	2004 Feb 14	2004 Feb 15 0122	2025 Aug  3 1847:	    1442.448 	   35894.5 	 	   35927.2 	 	 11.73 	 	GEO/ID	154.15E	 +   1.597W	2004 Feb 14 1850:00	R	-
S28158	2004-004A	DSP F22	2004 Feb 14	2004 Feb 15 0144	2025 Aug  4 1237:	    1436.002 	   35776.5 	 	   35793.0 	 	 11.63 	 	GEO/I	 97.03W	 +   0.017E	*	P	-
A06859	2004-004E	DSP F22 Aperture Cover	2004 Feb 14	2004 Feb 16?    	2004 Feb 16	    1437.293 	   35770.0 	?	   35850.0 	?	  2.00 	?	GEO/D	-	-	2004 Feb 14 1850:00	C	-
S28184	2004-007A	ABS-4	2004 Mar 13	2004 Mar 20?    	2025 Aug  4 0448:	    1436.054 	   35765.1 	 	   35806.4 	 	  5.24 	 	GEO/I	 60.89E	 +   0.004E	*	P	-
S28187	2004-008A	EUTELSAT 139 WEST A	2004 Mar 15	2004 Mar 22?    	2025 Aug  4 1130:	    1436.062 	   35781.6 	 	   35790.2 	 	  5.02 	 	GEO/I	139.21W	 +   0.002E	*	P	-
S28256	2004-010F	Blok DM-2 No. 105L	2004 Mar 27	2004 Mar 27?    	2025 Aug  4 0125:	    1438.578 	   35729.8 	 	   35940.5 	 	 13.35 	 	GEO/ID	 48.80E	 +   0.630W	2004 Mar 27 0330:00	R	-
S28194	2004-010A	Raduga-1	2004 Mar 27	2004 Mar 27?    	2025 Aug  4 1447:	    1436.652 	   35777.5 	 	   35817.4 	 	 13.31 	 	GEO/ID	124.57E	 +   0.147W	2010 Dec?	P	-
S28240	2004-015D	Blok DM-2M No. 14L	2004 Apr 26	2004 Apr 26 0309	2025 Aug  4 0957:	    1429.825 	   35601.2 	 	   35726.3 	 	 13.04 	 	GEO/ID	162.93W	 +   1.576E	2004 Apr 26 2037:00	R	-
S28234	2004-015A	Ekspress AM-11	2004 Apr 26	2004 Apr 26 0309	2025 Aug  4 1321:	    1451.131 	   36064.8 	 	   36095.9 	 	 12.58 	 	GEO/ID	 58.03E	 +   3.747W	2006 Apr  5	P	-
S28238	2004-016A	T7S	2004 May  4	2004 May  9?    	2025 Aug  4 1033:	    1455.723 	   36137.0 	 	   36202.8 	 	  4.31 	 	GEO/ID	170.70W	 +   4.874W	2021 Feb  9	P	-
S28218	2004-011A	Superbird A2	2004 Apr 16	2004 May 10?    	2025 Aug  4 1005:	    1447.858 	   35899.8 	 	   36133.1 	 	 13.13 	 	GEO/ID	 90.44E	 +   2.939W	2005 Apr 25	P	-
S28252	2004-017A	AMC 11	2004 May 19	2004 May 24 2000	2025 Aug  4 1233:	    1436.105 	   35773.7 	 	   35799.8 	 	  0.05 	 	GEO/S	111.15W	 +   0.009W	*	P	-
S28358	2004-022A	INTELSAT 10-02	2004 Jun 16	2004 Jun 23 1100	2025 Aug  4 0939:	    1436.103 	   35783.7 	 	   35789.8 	 	  0.06 	 	GEO/S	  0.96W	 +   0.009W	*	P	-
S28364	2004-024A	Telstar 18	2004 Jun 29	2004 Jul  7     	2025 Aug  4 1337:	    1454.351 	   36128.5 	 	   36157.8 	 	  6.16 	 	GEO/ID	113.36E	 +   4.538W	2019 Jul 19	P	-
S28378	2004-027A	Anik F2	2004 Jul 18	2004 Jul 30     	2025 Aug  4 1233:	    1436.096 	   35763.3 	 	   35809.8 	 	  2.47 	 	GEO/S	111.17W	 +   0.007W	*	P	-
S28393	2004-031A	Amazonas-1	2004 Aug  4	2004 Aug 15?    	2025 Aug  4 0618:	    1462.535 	   36241.8 	 	   36363.2 	 	  8.64 	 	GEO/ID	 14.14E	 +   6.533W	2017 Jun 25	P	-
S28417	2004-036A	EDUSAT	2004 Sep 20	2004 Sep 24 0451	2025 Aug  4 1234:	    1450.677 	   36051.8 	 	   36091.2 	 	 10.74 	 	GEO/ID	108.92W	 +   3.635W	2011 Mar 12	P	-
S28451	2004-042A	Feng Yun 2C	2004 Oct 19	2004 Oct 19 1730	2025 Aug  4 1325:	    1468.166 	   36401.5 	 	   36422.5 	 	 11.92 	 	GEO/ID	 72.84E	 +   7.892W	2014 Dec 13	P	-
S40000	2004-042D	FY-2C imager cover?	2004 Oct 19	2004 Oct 20?    	2025 Jul 27 0052:	    1437.006 	   35597.5 	 	   36011.3 	 	 12.42 	 	GEO/ID	 63.84E	 +   0.236W	2004 Oct 19 0120:05	C	-
S28446	2004-041A	AMC 15	2004 Oct 14	2004 Oct 22 1830	2025 Aug  4 1235:	    1436.089 	   35775.5 	 	   35797.4 	 	  0.05 	 	GEO/S	105.08W	 +   0.005W	*	P	-
S28466	2004-043D	Blok DM-2M No. 15L	2004 Oct 29	2004 Oct 30 0445	2025 Aug  4 1126:	    1438.389 	   35792.8 	 	   35870.1 	 	 12.91 	 	GEO/ID	 90.74W	 +   0.583W	2004 Oct 29 2211:00	R	-
S28463	2004-043A	Ekspress AM-1	2004 Oct 29	2004 Oct 30 0445	2025 Aug  4 0616:	    1451.654 	   36054.1 	 	   36127.0 	 	 10.85 	 	GEO/ID	 10.03E	 +   3.876W	2013 Aug 20	P	-
S28472	2004-048A	AMC 16	2004 Dec 17	2005 Jan  3 1700	2025 Aug  4 1047:	    1453.022 	   36107.3 	 	   36127.2 	 	  3.78 	 	GEO/ID	122.01W	 +   4.212W	2021 Aug  6	P	-
S28526	2005-003A	NSS 10	2005 Feb  3	2005 Feb 11 2030	2025 Aug  4 1111:	    1436.091 	   35773.9 	 	   35799.1 	 	  5.65 	 	GEO/I	 37.51W	 +   0.006W	*	P	-
S28542	2005-005A	XTAR-EUR	2005 Feb 12	2005 Feb 18?    	2025 Aug  3 0638:	    1436.087 	   35767.4 	 	   35805.4 	 	  3.51 	 	GEO/I	 28.96E	 +   0.005W	*	P	-
S28622	2005-006A	Himawari-6	2005 Feb 26	2005 Mar  3 1500	2025 Aug  4 0847:	    1455.770 	   36125.9 	 	   36215.7 	 	  8.62 	 	GEO/ID	175.76E	 +   4.885W	2015 Dec 13	P	-
S28626	2005-008A	XM-3	2005 Mar  1	2005 Mar  9     	2025 Aug  4 1240:	    1436.096 	   35785.3 	 	   35787.9 	 	  0.02 	 	GEO/S	 86.32W	 +   0.007W	*	P	-
S28628	2005-009A	INMARSAT 4 F1	2005 Mar 11	2005 Mar 22 2030	2025 Aug  4 0847:	    1436.092 	   35778.3 	 	   35794.7 	 	  4.75 	 	GEO/I	178.02E	 +   0.006W	*	P	-
S28634	2005-010F	Blok DM-2M No. 16L	2005 Mar 29	2005 Mar 30 0405	2025 Aug  4 1008:	    1436.353 	   35702.0 	 	   35881.3 	 	 12.79 	 	GEO/I	102.57E	 +   0.072W	2005 Mar 29 2131:00	R	-
S28629	2005-010A	Ekspress AM-2	2005 Mar 29	2005 Mar 30 0405	2025 Aug  4 1333:	    1453.964 	   36038.2 	 	   36233.0 	 	  8.97 	 	GEO/ID	 99.62E	 +   4.443W	2016 Dec 15	P	-
S28638	2005-012A	Apstar 6	2005 Apr 12	2005 Apr 20?    	2025 Aug  4 1025:	    1460.827 	   36242.4 	 	   36296.2 	 	  6.55 	 	GEO/ID	161.51E	 +   6.118W	2020 Dec  5?	P	-
S28644	2005-015A	Spaceway 1	2005 Apr 26	2005 May  9 1900	2025 Aug  4 1248:	    1462.058 	   36270.5 	 	   36316.0 	 	  5.88 	 	GEO/ID	 58.07W	 +   6.417W	2020 Feb 10	P	-
S28659	2005-019A	T8	2005 May 22	2005 May 26?    	2025 Aug  4 1231:	    1436.090 	   35773.0 	 	   35799.9 	 	  0.02 	 	GEO/S	119.08W	 +   0.006W	*	P	-
S28702	2005-022A	Galaxy 28	2005 Jun 23	2005 Jun 28 0345	2025 Aug  4 1239:	    1436.108 	   35775.5 	 	   35798.1 	 	  2.48 	 	GEO/S	 88.72W	 +   0.010W	*	P	-
S28704	2005-023H	Blok DM-2 No. 103L	2005 Jun 24	2005 Jun 25 0215	2025 Aug  4 0742:	    1428.441 	   35593.7 	 	   35679.5 	 	 12.57 	 	GEO/ID	 51.32W	 +   1.928E	2005 Jun 24 1941:00	R	-
S28707	2005-023A	Ekspress AM-3	2005 Jun 24	2005 Jun 25 0215	2025 Aug  4 1026:	    1454.493 	   36134.1 	 	   36157.7 	 	  6.51 	 	GEO/ID	163.49E	 +   4.573W	2022 Mar 17	P	-
S28786	2005-028A	Thaicom 4	2005 Aug 11	2005 Aug 16 1330	2025 Aug  3 2031:	    1436.098 	   35778.2 	 	   35795.1 	 	  0.01 	 	GEO/S	119.47E	 +   0.007W	*	P	-
S28790	2005-030A	Galaxy 14	2005 Aug 13	2005 Aug 25 0920	2025 Aug  4 0617:	    1455.770 	   36155.1 	 	   36186.5 	 	  4.20 	 	GEO/ID	 11.68E	 +   4.885W	*	P	-
S28868	2005-036A	Anik F1R	2005 Sep  8	2005 Sep 14 1830	2025 Aug  4 1234:	    1436.086 	   35771.7 	 	   35801.0 	 	  3.50 	 	GEO/I	107.29W	 +   0.004W	*	P	-
S28885	2005-041B	Syracuse 3A	2005 Oct 13	2005 Oct 17?    	2025 Aug  4 0620:	    1436.114 	   35775.5 	 	   35798.4 	 	  3.83 	 	GEO/I	 21.77E	 +   0.011W	*	P	-
S28884	2005-041A	Galaxy 15	2005 Oct 13	2005 Oct 19 1900	2025 Aug  4 1228:	    1455.443 	   36097.4 	 	   36231.4 	 	  2.71 	 	GEO/D	126.86W	 +   4.805W	2023 Jun  1	P	-
S28899	2005-044A	INMARSAT 4 F2	2005 Nov  8	2005 Nov 13?    	2025 Aug  4 1020:	    1436.102 	   35777.9 	 	   35795.5 	 	  4.68 	 	GEO/I	143.44E	 +   0.009W	*	P	-
S28903	2005-046B	Spaceway 2	2005 Nov 16	2005 Nov 20?    	2025 Aug  4 0956:	    1453.604 	   36108.2 	 	   36149.0 	 	  4.66 	 	GEO/ID	163.06W	 +   4.355W	2024 Nov 24	P	-
S28902	2005-046A	Telkom 2	2005 Nov 16	2005 Dec  2?    	2025 Aug  4 1336:	    1452.398 	   36082.2 	 	   36128.0 	 	  3.96 	 	GEO/ID	109.76E	 +   4.059W	2021 Jun  2	P	-
S28911	2005-049A	Insat 4A	2005 Dec 21	2005 Dec 26 0430	2025 Aug  4 0956:	    1451.598 	   36063.4 	 	   36115.6 	 	  5.62 	 	GEO/ID	163.64W	 +   3.862W	2019 Oct 24	P	-
S28912	2005-049B	Meteosat 9	2005 Dec 21	2005 Dec 28     	2025 Aug  4 0444:	    1436.133 	   35785.3 	 	   35789.3 	 	  8.63 	 	GEO/I	 45.58E	 +   0.016W	*	P	-
S29676	2005-049F	SEVIRI Entry Baffle Cover	2005 Dec 21	2005 Dec 29 0445	2025 Jun 25 1253:	    1408.540 	   35164.3 	 	   35326.6 	 	 12.12 	 	GEO/ID	147.07E	 +   7.055E	2005 Dec 21 2233	C	-
S29106	2005-049E	SEVIRI Cooler Cover	2005 Dec 21	2005 Dec 29 0500	2025 Jul 26 0129:	    1423.222 	   35525.7 	 	   35542.7 	 	 12.36 	 	GEO/ID	 53.41E	 +   3.258E	2005 Dec 21 2233	C	-
S28924	2005-052A	EUTELSAT 174A	2005 Dec 29	2006 Jan  1?    	2025 Aug  4 1212:	    1436.116 	   35760.4 	 	   35813.5 	 	  3.41 	 	GEO/I	173.94E	 +   0.012W	*	P	-
S28935	2006-003A	Echostar X	2006 Feb 15	2006 Feb 22 2050	2025 Aug  4 1233:	    1436.100 	   35779.3 	 	   35794.0 	 	  0.06 	 	GEO/S	110.21W	 +   0.008W	*	P	-
S28937	2006-004A	Himawari-7	2006 Feb 18	2006 Feb 23     	2025 Aug  4 1034:	    1453.441 	   36089.9 	 	   36160.9 	 	  4.96 	 	GEO/ID	132.37W	 +   4.315W	2020 May 21 0130	P	-
S28945	2006-007A	Spainsat	2006 Mar 11	2006 Mar 17 1245	2025 Aug  4 0507:	    1436.080 	   35767.6 	 	   35804.9 	 	  0.06 	 	GEO/S	 29.99W	 +   0.003W	*	P	-
S28946	2006-007B	EUTELSAT HOT BIRD 13E	2006 Mar 11	2006 Mar 17?    	2025 Aug  4 1142:	    1467.636 	   36374.0 	 	   36429.4 	 	  1.25 	 	GEO/D	130.00W	 +   7.765W	*	P	-
S29045	2006-010A	JCSAT 5A	2006 Apr 12	2006 Apr 20 0250	2025 Aug  4 1342:	    1436.096 	   35778.3 	 	   35794.9 	 	  0.29 	 	GEO/S	132.07E	 +   0.007W	*	P	-
S29055	2006-012A	Astra 1KR	2006 Apr 20	2006 Apr 29 0835	2025 Aug  4 1310:	    1436.059 	   35772.1 	 	   35799.7 	 	  0.06 	 	GEO/S	 19.18E	 +   0.002E	*	P	-
S29162	2006-020A	EUTELSAT 113 WEST A	2006 May 27	2006 May 31 1833	2025 Aug  4 1312:	    1455.478 	   36150.1 	 	   36180.2 	 	  1.55 	 	GEO/D	 26.01E	 +   4.814W	2024 Mar 31	P	-
S29155	2006-018A	EWS-G1	2006 May 24	2006 Jun  2 1630	2025 Aug  4 1248:	    1457.672 	   35955.9 	 	   36459.8 	 	  3.70 	 	GEO/ID	 57.86W	 +   5.350W	*	P	-
S29163	2006-020B	Thaicom 5	2006 May 27	2006 Jun  3     	2025 Aug  4 0616:	    1451.497 	   36066.0 	 	   36109.0 	 	  5.20 	 	GEO/ID	  8.94E	 +   3.837W	2020 Feb 27	P	-
S29233	2006-022D	Blok DM3 No. 23L	2006 Jun 17	2006 Jun 18 0512	2025 Aug  4 1130:	    1425.593 	   35366.2 	 	   35795.3 	 	 12.12 	 	GEO/ID	138.37W	 +   2.653E	2006 Jun 17 2244:05	R	-
S29230	2006-022A	Kazsat	2006 Jun 17	2006 Jun 18 0532	2025 Aug  4 1042:	    1451.151 	   36056.4 	 	   36105.1 	 	 11.30 	 	GEO/ID	127.29W	 +   3.752W	2009 Aug 14	P	-
S29236	2006-023A	Galaxy 16	2006 Jun 18	2006 Jun 23 2335	2025 Aug  4 1236:	    1436.091 	   35774.3 	 	   35798.7 	 	  0.06 	 	GEO/S	 99.04W	 +   0.006W	*	P	-
S29240	2006-024A	USA 187	2006 Jun 21	2006 Jun 24?    	2020 Nov 20 2307:	    1460.321 	   36211.7 	 	   36307.1 	 	  3.40 	 	GEO/ID	 31.60E	 +   5.995W	2007 Jun 22	P	-
S29241	2006-024B	USA 188	2006 Jun 21	2006 Jun 24?    	2024 May 16 0425:	    1455.871 	   35806.7 	 	   36538.8 	 	 10.29 	 	GEO/ID	104.53E	 +   4.910W	2007 Jun?	P	-
S29242	2006-024C	USA 189	2006 Jun 21	2006 Jun 24?    	2021 May 31 0856:	    1384.216 	   34746.8 	 	   34782.9 	 	  9.68 	 	GEO/ID	 10.50E	 +  13.522E	2007 Jun?	P	-
S29270	2006-032A	EUTELSAT 33F	2006 Aug  4	2006 Aug 10?    	2025 Aug  4 1314:	    1436.046 	   35768.1 	 	   35803.0 	 	  0.84 	 	GEO/S	 33.14E	 +   0.006E	*	P	-
S29272	2006-033A	JCSAT 3A	2006 Aug 11	2006 Aug 19 0130	2025 Aug  4 1341:	    1436.111 	   35774.8 	 	   35798.9 	 	  0.02 	 	GEO/S	128.01E	 +   0.011W	*	P	-
S29273	2006-033B	Syracuse 3B	2006 Aug 11	2006 Aug 20?    	2025 Aug  4 1306:	    1436.076 	   35767.9 	 	   35804.5 	 	  2.08 	 	GEO/S	  3.24E	 +   0.002W	*	P	-
S29349	2006-034A	Mugunghwa 5	2006 Aug 22	2006 Aug 26?    	2025 Aug  4 1337:	    1436.105 	   35779.6 	 	   35793.9 	 	  0.96 	 	GEO/S	113.08E	 +   0.009W	*	P	-
S29398	2006-038A	Zhongxing 22A	2006 Sep 12	2006 Sep 18?    	2025 Aug  4 0438:	    1438.710 	   35819.0 	 	   35856.5 	 	 10.92 	 	GEO/ID	 23.84E	 +   0.663W	2017 Dec 12	P	-
S29494	2006-043A	T9S	2006 Oct 13	2006 Oct 18?    	2025 Aug  4 1236:	    1436.085 	   35772.6 	 	   35800.1 	 	  1.60 	 	GEO/S	101.22W	 +   0.004W	*	P	-
S29495	2006-043B	Optus D1	2006 Oct 13	2006 Oct 21 2140	2025 Aug  4 1205:	    1436.084 	   35771.1 	 	   35801.6 	 	  2.21 	 	GEO/S	151.99E	 +   0.004W	*	P	-
S29516	2006-048A	Xinnuo 2	2006 Oct 28	2006 Nov  1     	2025 Aug  4 0829:	    1550.358 	   37842.3 	 	   38146.6 	 	 13.64 	 	VHEO	148.20W	 +  26.611W	2009 Nov 29	P	-
S29520	2006-049A	XM-4	2006 Oct 30	2006 Nov 10?    	2025 Aug  4 1342:	    1457.254 	   36172.1 	 	   36227.3 	 	  2.02 	 	GEO/D	130.03E	 +   5.248W	2023 Oct 26	P	-
S29526	2006-051A	Badr 4	2006 Nov  8	2006 Nov 15?    	2025 Aug  4 1312:	    1436.108 	   35779.1 	 	   35794.5 	 	  1.18 	 	GEO/S	 26.23E	 +   0.010W	*	P	-
S29640	2006-053A	Feng Yun 2D	2006 Dec  8	2006 Dec  8 1807	2025 Aug  4 1101:	    1466.500 	   36338.4 	 	   36420.8 	 	 10.37 	 	GEO/ID	 73.42W	 +   7.491W	2019 Jan 25	P	-
S29642	2006-053C	FG-36 AKM	2006 Dec  8	2006 Dec  8 1810	2025 Aug  4 0924:	    1449.328 	   35584.8 	 	   36505.5 	 	 11.22 	 	GEO/ID	 52.91W	 +   3.303W	2006 Dec  8 0053	C	-
S33458	2006-053D	FY-2D imager cover?	2006 Dec  8	2006 Dec  8?    	2025 Jul 26 2021:	    1436.285 	   35649.4 	 	   35931.1 	 	 11.08 	 	GEO/I	 85.50E	 +   0.055W	2006 Dec  8 0053	C	-
S29643	2006-054A	WildBlue 1	2006 Dec  8	2006 Dec 11?    	2025 Aug  4 1233:	    1436.097 	   35779.8 	 	   35793.4 	 	  1.98 	 	GEO/S	111.20W	 +   0.007W	*	P	-
S29644	2006-054B	AMC 18	2006 Dec  8	2006 Dec 14 1400	2025 Aug  4 1140:	    1456.642 	   36151.6 	 	   36224.0 	 	  1.78 	 	GEO/D	 89.55W	 +   5.099W	2023 Nov  9	P	-
S29648	2006-056A	Measat 3	2006 Dec 11	2006 Dec 22     	2025 Aug  4 1130:	    1443.684 	   35927.7 	 	   35942.3 	 	  3.91 	 	GEO/ID	138.29W	 +   1.904W	2021 Sep 10	P	-
S29656	2006-059A	Kiku-8	2006 Dec 18	2006 Dec 24     	2025 Aug  4 1120:	    1454.448 	   36125.5 	 	   36164.6 	 	 10.96 	 	GEO/ID	147.37W	 +   4.562W	2017 Jan 10	P	-
S30793	2007-007A	Insat 4B	2007 Mar 11	2007 Mar 16 0506	2025 Aug  4 1245:	    1453.412 	   36058.6 	 	   36191.1 	 	  5.28 	 	GEO/ID	 67.92W	 +   4.308W	2022 Jan 28	P	-
S30794	2007-007B	Skynet 5A	2007 Mar 11	2007 Mar 27     	2025 Aug  4 1332:	    1436.094 	   35773.0 	 	   35800.1 	 	  4.49 	 	GEO/I	 95.27E	 +   0.006W	*	P	-
S30323	2007-003A	Beidou DSW 4	2007 Feb  2	2007 Apr 18?    	2025 Aug  4 1019:	    1452.222 	   35878.2 	 	   36325.1 	 	  9.14 	 	GEO/ID	138.17E	 +   4.015W	2009 Feb 18	P	-
S31102	2007-009A	Anik F3	2007 Apr  9	2007 Apr 23 1200	2025 Aug  4 1231:	    1436.086 	   35774.3 	 	   35798.5 	 	  0.37 	 	GEO/S	118.75W	 +   0.004W	*	P	-
S31307	2007-016B	Galaxy 17	2007 May  4	2007 May 10 1630	2025 Aug  4 1240:	    1436.094 	   35778.8 	 	   35794.2 	 	  2.17 	 	GEO/S	 85.02W	 +   0.006W	*	P	-
S31306	2007-016A	Astra 1L	2007 May  4	2007 May 12 1015	2025 Aug  4 1310:	    1436.088 	   35773.1 	 	   35799.8 	 	  0.50 	 	GEO/S	 19.41E	 +   0.005W	*	P	-
S31395	2007-018A	Nigcomsat 1	2007 May 13	2007 May 22?    	2025 Aug  4 1148:	    1435.178 	   35736.9 	 	   35800.4 	 	 11.35 	 	GEO/ID	 91.06E	 +   0.224E	2008 Nov 12?	P	-
S31577	2007-021A	EUTELSAT 8 WEST D	2007 May 31	2007 Jun        	2025 Aug  4 0931:	    1464.353 	   36264.3 	 	   36411.5 	 	  8.88 	 	GEO/ID	 28.74W	 +   6.973W	2014 Nov	P	-
S31800	2007-031A	Zhongxing 6B	2007 Jul  5	2007 Jul 10?    	2025 Aug  4 1337:	    1436.123 	   35776.7 	 	   35797.5 	 	  1.57 	 	GEO/S	113.42E	 +   0.014W	*	P	-
S31862	2007-032A	T10	2007 Jul  7	2007 Jul 18     	2025 Aug  4 0709:	    1436.096 	   35785.0 	 	   35788.2 	 	  0.04 	 	GEO/S	102.79W	 +   0.007W	*	P	-
S32019	2007-036B	BSAT-3A	2007 Aug 14	2007 Aug 19?    	2025 Aug  4 1327:	    1452.524 	   36086.3 	 	   36128.8 	 	  0.83 	 	GEO/D	 77.84E	 +   4.090W	2025 Feb 13	P	-
S32018	2007-036A	Spaceway 3	2007 Aug 14	2007 Aug 29?    	2025 Aug  4 1212:	    1452.430 	   36094.7 	 	   36116.7 	 	  3.18 	 	GEO/ID	174.04E	 +   4.066W	2024 Jan 25	P	-
S32050	2007-037A	Insat 4CR	2007 Sep  2	2007 Sep  7 1530	2025 Aug  4 0622:	    1451.320 	   36076.0 	 	   36092.1 	 	  6.06 	 	GEO/ID	 28.46E	 +   3.793W	2020 Nov 27	P	-
S32252	2007-044A	Optus D2	2007 Oct  5	2007 Oct 11     	2025 Aug  4 1350:	    1441.009 	   35876.1 	 	   35889.3 	 	  1.25 	 	GEO/D	157.37E	 +   1.238W	*	P	-
S32253	2007-044B	Intelsat IS-11	2007 Oct  5	2007 Oct 12     	2025 Aug  4 1327:	    1453.859 	   36108.6 	 	   36158.5 	 	  2.74 	 	GEO/D	 78.26E	 +   4.417W	*	P	-
S32258	2007-046A	WGS SV-1	2007 Oct 11	2007 Oct 15?    	2025 Aug  4 0207:	    1436.113 	   35781.3 	 	   35792.5 	 	  0.08 	 	GEO/S	 42.51W	 +   0.011W	*	P	-
S32273	2007-051A	Chang'e-1	2007 Oct 24	2007 Oct 26     	2007 Oct 25	     947.437 	     584.0 	 	   50568.0 	 	 31.11 	 	HEO	-	-	2007 Oct 29 	P	D
S30798	2007-004E	THEMIS E	2007 Feb 17	2007 Nov  3     	2025 Aug  3 1731:	    1639.385 	     928.8 	 	   78425.8 	 	  0.47 	 	VHEO	150.85W	 +  44.770W	2017 Apr 25	P	D
S30797	2007-004D	THEMIS D	2007 Feb 17	2007 Nov  8     	2025 Aug  3 1907:	    1639.408 	     923.5 	 	   78432.0 	 	  2.77 	 	VHEO	171.82W	 +  44.774W	2017 Oct 24	P	D
S32288	2007-054B	Delta 329	2007 Nov 11	2007 Nov 11 0803	2025 Aug  3 1355:	    1502.029 	   36017.3 	 	   38117.6 	 	 10.77 	 	VHEO	106.58W	 +  15.852W	2007 Nov 11 0150	R	-
S32287	2007-054A	DSP F23	2007 Nov 11	2007 Nov 11 0809	2025 Apr  3 1233:	    1435.107 	   35741.8 	 	   35792.6 	 	  9.91 	 	GEO/ID	 31.53E	 +   0.242E	2008 Dec?	P	-
A07317	2007-054	DSP F23 Aperture Cover	2007 Nov 11	2007 Nov 15?    	2016 Jan  1 0000:	    1443.152 	   35878.5 	 	   35970.7 	 	  8.38 	 	GEO/ID	154.82E	 +   1.772W	2007 Nov 11 0150	C	-
S32293	2007-056A	Star One C1	2007 Nov 14	2007 Nov        	2025 Aug  4 1244:	    1453.596 	   36081.6 	 	   36175.3 	 	  3.93 	 	GEO/ID	 74.22W	 +   4.353W	2022 Mar 14	P	-
